[2021-07-26 10:57:04,250] A: 00001.jpg, B: 00001.jpg | MSE | 50.2822125 | PSNR | 31.116659817624857 | SSMI | 0.917575764153 | Delta_E | 2.44881438334
[2021-07-26 11:07:18,672] A: 04052.jpg, B: 04052.jpg | MSE | 42.4269895833 | PSNR | 31.854381434715314 | SSMI | 0.923079552494 | Delta_E | 2.75155826077
[2021-07-26 11:07:18,838] A: 04053.jpg, B: 04053.jpg | MSE | 28.715975 | PSNR | 33.54956794301526 | SSMI | 0.941303299699 | Delta_E | 2.18036958518
[2021-07-26 11:07:18,990] A: 04054.jpg, B: 04054.jpg | MSE | 45.24331875 | PSNR | 31.575259064812506 | SSMI | 0.92265903231 | Delta_E | 3.11066691457
[2021-07-26 11:07:19,144] A: 04055.jpg, B: 04055.jpg | MSE | 34.1908645833 | PSNR | 32.791702779413555 | SSMI | 0.931921808107 | Delta_E | 2.49838362346
[2021-07-26 11:07:19,304] A: 04056.jpg, B: 04056.jpg | MSE | 43.4318520833 | PSNR | 31.752720113025653 | SSMI | 0.928615465545 | Delta_E | 2.70738477627
[2021-07-26 11:07:19,463] A: 04057.jpg, B: 04057.jpg | MSE | 29.94275 | PSNR | 33.36788676585002 | SSMI | 0.936419439722 | Delta_E | 2.18805423542
[2021-07-26 11:07:19,624] A: 04058.jpg, B: 04058.jpg | MSE | 29.8952083333 | PSNR | 33.37478776595542 | SSMI | 0.933726329726 | Delta_E | 2.18776063362
[2021-07-26 11:07:19,785] A: 04059.jpg, B: 04059.jpg | MSE | 56.5856 | PSNR | 30.603744356198494 | SSMI | 0.876328175419 | Delta_E | 2.84997139426
[2021-07-26 11:07:19,951] A: 04060.jpg, B: 04060.jpg | MSE | 38.3548395833 | PSNR | 32.29260190191025 | SSMI | 0.940485112934 | Delta_E | 2.32631037233
[2021-07-26 11:07:20,121] A: 04061.jpg, B: 04061.jpg | MSE | 21.4195020833 | PSNR | 34.82270989842388 | SSMI | 0.946503648832 | Delta_E | 2.07653420025
[2021-07-26 11:07:20,291] A: 04062.jpg, B: 04062.jpg | MSE | 35.08248125 | PSNR | 32.67990059096504 | SSMI | 0.937732699757 | Delta_E | 2.05233399295
[2021-07-26 11:07:20,470] A: 04063.jpg, B: 04063.jpg | MSE | 17.17849375 | PSNR | 35.780952796463474 | SSMI | 0.944114363907 | Delta_E | 1.58276035164
[2021-07-26 11:07:20,648] A: 04064.jpg, B: 04064.jpg | MSE | 66.2886708333 | PSNR | 29.916410498838104 | SSMI | 0.910947876281 | Delta_E | 3.49963450369
[2021-07-26 11:07:20,815] A: 04065.jpg, B: 04065.jpg | MSE | 24.7543666667 | PSNR | 34.194285413573624 | SSMI | 0.924349522484 | Delta_E | 1.94042042542
[2021-07-26 11:07:20,982] A: 04066.jpg, B: 04066.jpg | MSE | 49.8167270833 | PSNR | 31.157051695088462 | SSMI | 0.943394301752 | Delta_E | 2.56412657782
[2021-07-26 11:07:21,148] A: 04067.jpg, B: 04067.jpg | MSE | 72.70564375 | PSNR | 29.515122367441013 | SSMI | 0.863616673815 | Delta_E | 3.1193809637
[2021-07-26 11:07:21,320] A: 04068.jpg, B: 04068.jpg | MSE | 16.03160625 | PSNR | 36.08103323194745 | SSMI | 0.92445631776 | Delta_E | 1.19837404151
[2021-07-26 11:07:21,492] A: 04069.jpg, B: 04069.jpg | MSE | 28.4700291667 | PSNR | 33.586924487994274 | SSMI | 0.942089322392 | Delta_E | 2.32267058726
[2021-07-26 11:07:21,663] A: 04070.jpg, B: 04070.jpg | MSE | 25.3993479167 | PSNR | 34.08257793847526 | SSMI | 0.934964972983 | Delta_E | 1.88018366325
[2021-07-26 11:07:21,841] A: 04071.jpg, B: 04071.jpg | MSE | 42.8078520833 | PSNR | 31.815569235441878 | SSMI | 0.941943918732 | Delta_E | 1.89238730942
[2021-07-26 11:07:22,010] A: 04072.jpg, B: 04072.jpg | MSE | 36.3732 | PSNR | 32.522988502666564 | SSMI | 0.941808727457 | Delta_E | 1.86515236751
[2021-07-26 11:07:22,181] A: 04073.jpg, B: 04073.jpg | MSE | 39.611125 | PSNR | 32.1526318384221 | SSMI | 0.939007856634 | Delta_E | 2.03289387921
[2021-07-26 11:07:22,352] A: 04074.jpg, B: 04074.jpg | MSE | 27.8350729167 | PSNR | 33.68487997547048 | SSMI | 0.943475444793 | Delta_E | 1.89223298279
[2021-07-26 11:07:22,521] A: 04075.jpg, B: 04075.jpg | MSE | 27.8120166667 | PSNR | 33.68847879898357 | SSMI | 0.93635276725 | Delta_E | 2.03282213288
[2021-07-26 11:07:22,691] A: 04076.jpg, B: 04076.jpg | MSE | 74.2405125 | PSNR | 29.42439399608159 | SSMI | 0.917027881639 | Delta_E | 2.5092957053
[2021-07-26 11:07:22,864] A: 04077.jpg, B: 04077.jpg | MSE | 30.5510791667 | PSNR | 33.280538052794945 | SSMI | 0.940468607313 | Delta_E | 1.76852776803
[2021-07-26 11:07:23,033] A: 04078.jpg, B: 04078.jpg | MSE | 22.6118520833 | PSNR | 34.58744225031635 | SSMI | 0.94813359764 | Delta_E | 1.46984496314
[2021-07-26 11:07:23,198] A: 04079.jpg, B: 04079.jpg | MSE | 31.4796375 | PSNR | 33.15050638218244 | SSMI | 0.942472351505 | Delta_E | 1.80450613616
[2021-07-26 11:07:23,373] A: 04080.jpg, B: 04080.jpg | MSE | 30.57365625 | PSNR | 33.27732982519668 | SSMI | 0.94214599047 | Delta_E | 1.89132255782
[2021-07-26 11:07:23,553] A: 04081.jpg, B: 04081.jpg | MSE | 31.34804375 | PSNR | 33.1686991666094 | SSMI | 0.932103621256 | Delta_E | 2.04758921203
[2021-07-26 11:07:23,722] A: 04082.jpg, B: 04082.jpg | MSE | 68.3911166667 | PSNR | 29.780806660658307 | SSMI | 0.879035617594 | Delta_E | 3.35692673851
[2021-07-26 11:07:23,888] A: 04083.jpg, B: 04083.jpg | MSE | 48.3913020833 | PSNR | 31.283130528738 | SSMI | 0.929557323672 | Delta_E | 2.60601304222
[2021-07-26 11:07:24,053] A: 04084.jpg, B: 04084.jpg | MSE | 21.6993458333 | PSNR | 34.76633719427487 | SSMI | 0.951969517806 | Delta_E | 1.77951559277
[2021-07-26 11:07:24,224] A: 04085.jpg, B: 04085.jpg | MSE | 27.510525 | PSNR | 33.735814824946786 | SSMI | 0.941227486112 | Delta_E | 1.79354273771
[2021-07-26 11:07:24,399] A: 04086.jpg, B: 04086.jpg | MSE | 20.8999666667 | PSNR | 34.92934767412085 | SSMI | 0.937626787487 | Delta_E | 1.78630376539
[2021-07-26 11:07:24,566] A: 04087.jpg, B: 04087.jpg | MSE | 131.612058333 | PSNR | 26.937846795860324 | SSMI | 0.892007865258 | Delta_E | 4.42846750827
[2021-07-26 11:07:24,730] A: 04088.jpg, B: 04088.jpg | MSE | 152.3419875 | PSNR | 26.302607436354087 | SSMI | 0.845240637086 | Delta_E | 8.83498778445
[2021-07-26 11:07:24,896] A: 04089.jpg, B: 04089.jpg | MSE | 132.3684375 | PSNR | 26.912959184657645 | SSMI | 0.863927190138 | Delta_E | 6.00049619817
[2021-07-26 11:07:25,061] A: 04090.jpg, B: 04090.jpg | MSE | 159.188016667 | PSNR | 26.111699889952845 | SSMI | 0.860880459901 | Delta_E | 6.099686458
[2021-07-26 11:07:25,224] A: 04091.jpg, B: 04091.jpg | MSE | 84.66201875 | PSNR | 28.853917409357717 | SSMI | 0.889960131323 | Delta_E | 3.98307206717
[2021-07-26 11:07:25,395] A: 04092.jpg, B: 04092.jpg | MSE | 65.0173854167 | PSNR | 30.000508599025903 | SSMI | 0.931433090643 | Delta_E | 2.40095934551
[2021-07-26 11:07:25,561] A: 04093.jpg, B: 04093.jpg | MSE | 77.013625 | PSNR | 29.265127949310955 | SSMI | 0.830849396391 | Delta_E | 5.63023488394
[2021-07-26 11:07:25,735] A: 04094.jpg, B: 04094.jpg | MSE | 75.5742916667 | PSNR | 29.347062755003535 | SSMI | 0.858794884917 | Delta_E | 4.99357087068
[2021-07-26 11:07:25,906] A: 04095.jpg, B: 04095.jpg | MSE | 114.496427083 | PSNR | 27.542884263509826 | SSMI | 0.871002199612 | Delta_E | 5.87759592236
[2021-07-26 11:07:26,077] A: 04096.jpg, B: 04096.jpg | MSE | 96.15345625 | PSNR | 28.301154612343854 | SSMI | 0.880166026252 | Delta_E | 5.25463140782
[2021-07-26 11:07:26,246] A: 04097.jpg, B: 04097.jpg | MSE | 96.04933125 | PSNR | 28.305860154645327 | SSMI | 0.88050077505 | Delta_E | 5.78719526968
[2021-07-26 11:07:26,419] A: 04098.jpg, B: 04098.jpg | MSE | 34.6304833333 | PSNR | 32.736218078822745 | SSMI | 0.941417887341 | Delta_E | 2.07210541707
[2021-07-26 11:07:26,585] A: 04099.jpg, B: 04099.jpg | MSE | 85.9999833333 | PSNR | 28.785819937899483 | SSMI | 0.84269461549 | Delta_E | 4.71387749899
[2021-07-26 11:07:26,754] A: 04100.jpg, B: 04100.jpg | MSE | 132.111714583 | PSNR | 26.92139031873138 | SSMI | 0.856787504643 | Delta_E | 6.81306647986
[2021-07-26 11:07:26,922] A: 04101.jpg, B: 04101.jpg | MSE | 142.89070625 | PSNR | 26.580763780923235 | SSMI | 0.874189730463 | Delta_E | 5.86760572276
[2021-07-26 11:07:27,089] A: 04102.jpg, B: 04102.jpg | MSE | 165.438 | PSNR | 25.94445089660868 | SSMI | 0.861552502979 | Delta_E | 6.83307734164
[2021-07-26 11:07:27,261] A: 04103.jpg, B: 04103.jpg | MSE | 23.27770625 | PSNR | 34.46140177503739 | SSMI | 0.944411912243 | Delta_E | 1.49199917178
[2021-07-26 11:07:27,428] A: 04104.jpg, B: 04104.jpg | MSE | 65.408075 | PSNR | 29.974489931023992 | SSMI | 0.919662276499 | Delta_E | 3.18041172693
[2021-07-26 11:07:27,590] A: 04105.jpg, B: 04105.jpg | MSE | 56.0573 | PSNR | 30.644481847347546 | SSMI | 0.885513267688 | Delta_E | 4.61218213044
[2021-07-26 11:07:27,759] A: 04106.jpg, B: 04106.jpg | MSE | 219.415808333 | PSNR | 24.7181244672398 | SSMI | 0.868061397525 | Delta_E | 8.27251209502
[2021-07-26 11:07:27,936] A: 04107.jpg, B: 04107.jpg | MSE | 136.62183125 | PSNR | 26.775602586391436 | SSMI | 0.868940057141 | Delta_E | 6.43833534851
[2021-07-26 11:07:28,110] A: 04108.jpg, B: 04108.jpg | MSE | 169.942389583 | PSNR | 25.82778640233437 | SSMI | 0.889554999132 | Delta_E | 5.08446159137
[2021-07-26 11:07:28,280] A: 04109.jpg, B: 04109.jpg | MSE | 31.6320354167 | PSNR | 33.12953222642171 | SSMI | 0.955223179037 | Delta_E | 1.30416242511
[2021-07-26 11:07:28,457] A: 04110.jpg, B: 04110.jpg | MSE | 84.222675 | PSNR | 28.876513299189064 | SSMI | 0.909507260247 | Delta_E | 3.73766431893
[2021-07-26 11:07:28,629] A: 04111.jpg, B: 04111.jpg | MSE | 130.621572917 | PSNR | 26.970654517316742 | SSMI | 0.869135181855 | Delta_E | 5.23491154855
[2021-07-26 11:07:28,807] A: 04112.jpg, B: 04112.jpg | MSE | 103.568547917 | PSNR | 27.978524736064276 | SSMI | 0.840953673695 | Delta_E | 6.92620499125
[2021-07-26 11:07:28,982] A: 04113.jpg, B: 04113.jpg | MSE | 105.675479167 | PSNR | 27.89106135131297 | SSMI | 0.861964606519 | Delta_E | 6.31285562306
[2021-07-26 11:07:29,155] A: 04114.jpg, B: 04114.jpg | MSE | 70.4676125 | PSNR | 29.650908033715005 | SSMI | 0.900124674931 | Delta_E | 3.6687682227
[2021-07-26 11:07:29,329] A: 04115.jpg, B: 04115.jpg | MSE | 52.1005479167 | PSNR | 30.96238070275994 | SSMI | 0.923985331572 | Delta_E | 2.55986601721
[2021-07-26 11:07:29,497] A: 04116.jpg, B: 04116.jpg | MSE | 109.73918125 | PSNR | 27.727186452113628 | SSMI | 0.899786963462 | Delta_E | 4.33776231446
[2021-07-26 11:07:29,671] A: 04117.jpg, B: 04117.jpg | MSE | 185.935352083 | PSNR | 25.43718390380242 | SSMI | 0.844360008032 | Delta_E | 6.9918397747
[2021-07-26 11:07:29,858] A: 04118.jpg, B: 04118.jpg | MSE | 85.4358229167 | PSNR | 28.814403539618468 | SSMI | 0.928110788891 | Delta_E | 4.3329721693
[2021-07-26 11:07:30,031] A: 04119.jpg, B: 04119.jpg | MSE | 71.024825 | PSNR | 29.616701885416163 | SSMI | 0.924281824259 | Delta_E | 3.84259744396
[2021-07-26 11:07:30,230] A: 04120.jpg, B: 04120.jpg | MSE | 65.2562125 | PSNR | 29.984584973321496 | SSMI | 0.930994162218 | Delta_E | 3.78985617621
[2021-07-26 11:07:30,451] A: 04121.jpg, B: 04121.jpg | MSE | 84.73864375 | PSNR | 28.849988520715335 | SSMI | 0.927571968437 | Delta_E | 4.53055412612
[2021-07-26 11:07:30,639] A: 04122.jpg, B: 04122.jpg | MSE | 58.4810541667 | PSNR | 30.4606516835039 | SSMI | 0.930339114222 | Delta_E | 3.56766618843
[2021-07-26 11:07:30,824] A: 04123.jpg, B: 04123.jpg | MSE | 73.1778375 | PSNR | 29.487007894928574 | SSMI | 0.932862457911 | Delta_E | 4.24099803598
[2021-07-26 11:07:31,005] A: 04124.jpg, B: 04124.jpg | MSE | 66.8316895833 | PSNR | 29.880979201326213 | SSMI | 0.933580595143 | Delta_E | 3.76661396346
[2021-07-26 11:07:31,179] A: 04125.jpg, B: 04125.jpg | MSE | 54.57116875 | PSNR | 30.761171057059798 | SSMI | 0.934523462438 | Delta_E | 3.68564731787
[2021-07-26 11:07:31,359] A: 04126.jpg, B: 04126.jpg | MSE | 86.28110625 | PSNR | 28.77164656111132 | SSMI | 0.927939313244 | Delta_E | 4.37709104411
[2021-07-26 11:07:31,561] A: 04127.jpg, B: 04127.jpg | MSE | 51.94075625 | PSNR | 30.975720922629023 | SSMI | 0.937803689394 | Delta_E | 2.53942591415
[2021-07-26 11:07:31,730] A: 04128.jpg, B: 04128.jpg | MSE | 68.201875 | PSNR | 29.79284046461283 | SSMI | 0.938035432425 | Delta_E | 5.09867766702
[2021-07-26 11:07:31,902] A: 04129.jpg, B: 04129.jpg | MSE | 72.8003583333 | PSNR | 29.50946843892698 | SSMI | 0.940489757128 | Delta_E | 3.21483620682
[2021-07-26 11:07:32,070] A: 04130.jpg, B: 04130.jpg | MSE | 38.75740625 | PSNR | 32.24725655672985 | SSMI | 0.945534439456 | Delta_E | 1.880656605
[2021-07-26 11:07:32,265] A: 04131.jpg, B: 04131.jpg | MSE | 28.5659541667 | PSNR | 33.57231625823441 | SSMI | 0.941827406718 | Delta_E | 1.94710098517
[2021-07-26 11:07:32,451] A: 04132.jpg, B: 04132.jpg | MSE | 42.5117979167 | PSNR | 31.845708882513964 | SSMI | 0.929681456783 | Delta_E | 2.88725493958
[2021-07-26 11:07:32,621] A: 04133.jpg, B: 04133.jpg | MSE | 45.3487875 | PSNR | 31.565146811388068 | SSMI | 0.921457540224 | Delta_E | 3.19166924098
[2021-07-26 11:07:32,803] A: 04134.jpg, B: 04134.jpg | MSE | 45.228 | PSNR | 31.576729773706806 | SSMI | 0.928910591441 | Delta_E | 2.90340475796
[2021-07-26 11:07:32,978] A: 04135.jpg, B: 04135.jpg | MSE | 55.4184708333 | PSNR | 30.694258227816317 | SSMI | 0.9195816795 | Delta_E | 3.24354573611
[2021-07-26 11:07:33,168] A: 04136.jpg, B: 04136.jpg | MSE | 28.2362729167 | PSNR | 33.62272989966493 | SSMI | 0.942106188605 | Delta_E | 2.00144772588
[2021-07-26 11:07:33,353] A: 04137.jpg, B: 04137.jpg | MSE | 34.6309208333 | PSNR | 32.73616321310406 | SSMI | 0.935325089277 | Delta_E | 2.37577165694
[2021-07-26 11:07:33,566] A: 04138.jpg, B: 04138.jpg | MSE | 36.3540166667 | PSNR | 32.525279588833826 | SSMI | 0.93267288054 | Delta_E | 2.68332147227
[2021-07-26 11:07:33,756] A: 04139.jpg, B: 04139.jpg | MSE | 43.3914604167 | PSNR | 31.756760935405865 | SSMI | 0.922828898045 | Delta_E | 3.01121171126
[2021-07-26 11:07:34,001] A: 04140.jpg, B: 04140.jpg | MSE | 42.0888979167 | PSNR | 31.88912806822824 | SSMI | 0.927857795401 | Delta_E | 2.65594145183
[2021-07-26 11:07:34,253] A: 04141.jpg, B: 04141.jpg | MSE | 56.738225 | PSNR | 30.59204615674613 | SSMI | 0.916368038096 | Delta_E | 3.24971942031
[2021-07-26 11:07:34,486] A: 04142.jpg, B: 04142.jpg | MSE | 27.5113729167 | PSNR | 33.73568097077475 | SSMI | 0.943133203559 | Delta_E | 1.82767220598
[2021-07-26 11:07:34,684] A: 04143.jpg, B: 04143.jpg | MSE | 27.7572354167 | PSNR | 33.697041520777326 | SSMI | 0.940429712249 | Delta_E | 2.10252655224
[2021-07-26 11:07:34,873] A: 04144.jpg, B: 04144.jpg | MSE | 35.0348041667 | PSNR | 32.685806665985766 | SSMI | 0.933528897559 | Delta_E | 2.46051944777
[2021-07-26 11:07:35,060] A: 04145.jpg, B: 04145.jpg | MSE | 42.5121041667 | PSNR | 31.84567759656217 | SSMI | 0.928698923159 | Delta_E | 2.67471170174
[2021-07-26 11:07:35,243] A: 04146.jpg, B: 04146.jpg | MSE | 44.8650875 | PSNR | 31.611718417792368 | SSMI | 0.930377200491 | Delta_E | 2.29176267257
[2021-07-26 11:07:35,418] A: 04147.jpg, B: 04147.jpg | MSE | 55.76575625 | PSNR | 30.667127647416525 | SSMI | 0.910077947572 | Delta_E | 3.50356378235
[2021-07-26 11:07:35,609] A: 04148.jpg, B: 04148.jpg | MSE | 32.6424520833 | PSNR | 32.99297585594252 | SSMI | 0.935191912435 | Delta_E | 2.40498889288
[2021-07-26 11:07:35,808] A: 04149.jpg, B: 04149.jpg | MSE | 32.4636458333 | PSNR | 33.01683069148946 | SSMI | 0.934305447272 | Delta_E | 2.36615332258
[2021-07-26 11:07:36,000] A: 04150.jpg, B: 04150.jpg | MSE | 32.2916395833 | PSNR | 33.03990264320343 | SSMI | 0.935008830401 | Delta_E | 2.27247610112
[2021-07-26 11:07:36,216] A: 04151.jpg, B: 04151.jpg | MSE | 39.2888125 | PSNR | 32.1881145836028 | SSMI | 0.929582738593 | Delta_E | 2.46171802606
[2021-07-26 11:07:36,398] A: 04152.jpg, B: 04152.jpg | MSE | 39.3323916667 | PSNR | 32.18330005710242 | SSMI | 0.927610701018 | Delta_E | 2.67542188008
[2021-07-26 11:07:36,621] A: 04153.jpg, B: 04153.jpg | MSE | 56.2540541667 | PSNR | 30.629265338398064 | SSMI | 0.913758185363 | Delta_E | 3.3241083684
[2021-07-26 11:07:36,897] A: 04154.jpg, B: 04154.jpg | MSE | 41.5863708333 | PSNR | 31.94129338935968 | SSMI | 0.925792750507 | Delta_E | 2.81739900003
[2021-07-26 11:07:37,097] A: 04155.jpg, B: 04155.jpg | MSE | 22.3631708333 | PSNR | 34.63546979462622 | SSMI | 0.946003035633 | Delta_E | 1.72780428554
[2021-07-26 11:07:37,264] A: 04156.jpg, B: 04156.jpg | MSE | 31.3229291667 | PSNR | 33.17217992493601 | SSMI | 0.935386231256 | Delta_E | 2.29848869662
[2021-07-26 11:07:37,490] A: 04157.jpg, B: 04157.jpg | MSE | 44.3635520833 | PSNR | 31.66054049079897 | SSMI | 0.914518562423 | Delta_E | 3.05444661732
[2021-07-26 11:07:37,671] A: 04158.jpg, B: 04158.jpg | MSE | 44.6058958333 | PSNR | 31.636880950110346 | SSMI | 0.927226599861 | Delta_E | 2.80402768399
[2021-07-26 11:07:37,856] A: 04159.jpg, B: 04159.jpg | MSE | 56.5053291667 | PSNR | 30.60990951658504 | SSMI | 0.916362983466 | Delta_E | 3.32587924945
[2021-07-26 11:07:38,035] A: 04160.jpg, B: 04160.jpg | MSE | 31.7894708333 | PSNR | 33.107970621471 | SSMI | 0.952660177693 | Delta_E | 1.74334890636
[2021-07-26 11:07:38,206] A: 04161.jpg, B: 04161.jpg | MSE | 28.46005625 | PSNR | 33.58844606755609 | SSMI | 0.947238164107 | Delta_E | 1.8619327671
[2021-07-26 11:07:38,382] A: 04162.jpg, B: 04162.jpg | MSE | 17.3041520833 | PSNR | 35.74930037477663 | SSMI | 0.959280179381 | Delta_E | 1.29620053326
[2021-07-26 11:07:38,553] A: 04163.jpg, B: 04163.jpg | MSE | 53.78711875 | PSNR | 30.82402080101408 | SSMI | 0.939787418676 | Delta_E | 2.3297817511
[2021-07-26 11:07:38,725] A: 04164.jpg, B: 04164.jpg | MSE | 21.3058291667 | PSNR | 34.84581920406975 | SSMI | 0.947808555702 | Delta_E | 1.71964328536
[2021-07-26 11:07:38,920] A: 04165.jpg, B: 04165.jpg | MSE | 22.6547375 | PSNR | 34.579213264852136 | SSMI | 0.937995856895 | Delta_E | 2.09274995288
[2021-07-26 11:07:39,130] A: 04166.jpg, B: 04166.jpg | MSE | 9.92759166667 | PSNR | 38.162364550444835 | SSMI | 0.96636363128 | Delta_E | 0.95371187038
[2021-07-26 11:07:39,312] A: 04167.jpg, B: 04167.jpg | MSE | 53.85450625 | PSNR | 30.81858312330853 | SSMI | 0.943502382646 | Delta_E | 2.0473157498
[2021-07-26 11:07:39,504] A: 04168.jpg, B: 04168.jpg | MSE | 47.0391854167 | PSNR | 31.40620568465428 | SSMI | 0.948832306141 | Delta_E | 1.92593067791
[2021-07-26 11:07:39,699] A: 04169.jpg, B: 04169.jpg | MSE | 43.5266854167 | PSNR | 31.74324764237957 | SSMI | 0.943823627545 | Delta_E | 1.96238954425
[2021-07-26 11:07:39,887] A: 04170.jpg, B: 04170.jpg | MSE | 22.4653416667 | PSNR | 34.615673328723354 | SSMI | 0.946379100376 | Delta_E | 1.72210212686
[2021-07-26 11:07:40,124] A: 04171.jpg, B: 04171.jpg | MSE | 26.8496916667 | PSNR | 33.84141058103626 | SSMI | 0.936261384992 | Delta_E | 2.28924020221
[2021-07-26 11:07:40,332] A: 04172.jpg, B: 04172.jpg | MSE | 10.23355625 | PSNR | 38.03053779808383 | SSMI | 0.965235996421 | Delta_E | 0.969435633374
[2021-07-26 11:07:40,523] A: 04173.jpg, B: 04173.jpg | MSE | 28.8130229167 | PSNR | 33.53491536216198 | SSMI | 0.948134387387 | Delta_E | 1.74022113261
[2021-07-26 11:07:40,723] A: 04174.jpg, B: 04174.jpg | MSE | 24.0974708333 | PSNR | 34.31108897577978 | SSMI | 0.950112702875 | Delta_E | 1.72176223412
[2021-07-26 11:07:40,961] A: 04175.jpg, B: 04175.jpg | MSE | 25.3158854167 | PSNR | 34.096872395401526 | SSMI | 0.947734177924 | Delta_E | 1.69915250476
[2021-07-26 11:07:41,176] A: 04176.jpg, B: 04176.jpg | MSE | 20.6183083333 | PSNR | 34.988273309406296 | SSMI | 0.945888145328 | Delta_E | 1.73902655805
[2021-07-26 11:07:41,354] A: 04177.jpg, B: 04177.jpg | MSE | 23.2057291667 | PSNR | 34.47485141567529 | SSMI | 0.931325361026 | Delta_E | 2.2868960715
[2021-07-26 11:07:41,547] A: 04178.jpg, B: 04178.jpg | MSE | 8.96417916667 | PSNR | 38.60569832692854 | SSMI | 0.960879673393 | Delta_E | 1.01578597082
[2021-07-26 11:07:41,768] A: 04179.jpg, B: 04179.jpg | MSE | 9.51338125 | PSNR | 38.34745459364146 | SSMI | 0.960368163987 | Delta_E | 1.01663368117
[2021-07-26 11:07:41,974] A: 04180.jpg, B: 04180.jpg | MSE | 23.92018125 | PSNR | 34.343158947665614 | SSMI | 0.955293494824 | Delta_E | 1.4211388189
[2021-07-26 11:07:42,235] A: 04181.jpg, B: 04181.jpg | MSE | 42.4745833333 | PSNR | 31.849512336428173 | SSMI | 0.943516947373 | Delta_E | 1.99307349835
[2021-07-26 11:07:42,495] A: 04182.jpg, B: 04182.jpg | MSE | 22.8552979167 | PSNR | 34.540934742177896 | SSMI | 0.946411614686 | Delta_E | 1.80264573032
[2021-07-26 11:07:42,735] A: 04183.jpg, B: 04183.jpg | MSE | 26.81510625 | PSNR | 33.84700838752217 | SSMI | 0.935652564886 | Delta_E | 2.2072959481
[2021-07-26 11:07:42,916] A: 04184.jpg, B: 04184.jpg | MSE | 13.6843979167 | PSNR | 36.768546667009815 | SSMI | 0.950177918909 | Delta_E | 1.69351162237
[2021-07-26 11:07:43,095] A: 04185.jpg, B: 04185.jpg | MSE | 25.2513166667 | PSNR | 34.10796332624736 | SSMI | 0.946690169237 | Delta_E | 1.79774047094
[2021-07-26 11:07:43,290] A: 04186.jpg, B: 04186.jpg | MSE | 38.1792395833 | PSNR | 32.31253086575873 | SSMI | 0.943327008699 | Delta_E | 2.05244638377
[2021-07-26 11:07:43,468] A: 04187.jpg, B: 04187.jpg | MSE | 53.5580645833 | PSNR | 30.84255486253958 | SSMI | 0.938953963637 | Delta_E | 2.24071700954
[2021-07-26 11:07:43,646] A: 04188.jpg, B: 04188.jpg | MSE | 24.2962041667 | PSNR | 34.275419324646094 | SSMI | 0.942184066834 | Delta_E | 2.0326154794
[2021-07-26 11:07:43,831] A: 04189.jpg, B: 04189.jpg | MSE | 30.5794895833 | PSNR | 33.27650128744906 | SSMI | 0.939086884074 | Delta_E | 2.28555430511
[2021-07-26 11:07:44,016] A: 04190.jpg, B: 04190.jpg | MSE | 46.0037166667 | PSNR | 31.502874408685212 | SSMI | 0.938326720052 | Delta_E | 2.52136150191
[2021-07-26 11:07:44,186] A: 04191.jpg, B: 04191.jpg | MSE | 13.89329375 | PSNR | 36.70275142641191 | SSMI | 0.963535277311 | Delta_E | 1.06152669434
[2021-07-26 11:07:44,377] A: 04192.jpg, B: 04192.jpg | MSE | 51.88241875 | PSNR | 30.98060146245154 | SSMI | 0.939452162328 | Delta_E | 2.53243122592
[2021-07-26 11:07:44,578] A: 04193.jpg, B: 04193.jpg | MSE | 20.18236875 | PSNR | 35.08108224007567 | SSMI | 0.955810969778 | Delta_E | 1.40491838232
[2021-07-26 11:07:44,762] A: 04194.jpg, B: 04194.jpg | MSE | 38.3285 | PSNR | 32.295585375558986 | SSMI | 0.951505601399 | Delta_E | 2.22358923756
[2021-07-26 11:07:44,935] A: 04195.jpg, B: 04195.jpg | MSE | 17.7828041667 | PSNR | 35.63080115027606 | SSMI | 0.95846554925 | Delta_E | 1.36054340852
[2021-07-26 11:07:45,110] A: 04196.jpg, B: 04196.jpg | MSE | 39.74960625 | PSNR | 32.1374752987037 | SSMI | 0.950113368972 | Delta_E | 1.73417843315
[2021-07-26 11:07:45,294] A: 04197.jpg, B: 04197.jpg | MSE | 32.0451833333 | PSNR | 33.073176003035044 | SSMI | 0.951973186219 | Delta_E | 1.79985976934
[2021-07-26 11:07:45,474] A: 04198.jpg, B: 04198.jpg | MSE | 43.07641875 | PSNR | 31.78840770739734 | SSMI | 0.936526182803 | Delta_E | 2.68797966783
